Label ID,Name,Specialization,Status,Country,Website,Online Shopping
28480,Black Death Productions,"Black, Death Metal",unknown,United States,http://myspace.com/blackdeathproductions,
25039,Black Death Records,"hardcore, punk",active,Netherlands,http://www.blckdth.com/,
29797,Black Death Records,,closed,Germany,,
51953,Black Death Records,,unknown,United States,,
61088,Black Demon Record,,active,Indonesia,,
40466,Black Desert Records,Stoner,active,France,http://blackdesertrecords.com/,
518,Black Devastation Records,"Black, Pagan Metal, Death, Thrash, Heavy, Doom",active,Germany,http://www.blackdevastation.de,Yes
3256,Black Devil Records,Thrash Metal,closed,United States,,
53588,Black Dharma,,active,Unknown,,
2073,Black Diamond Productions,Black/Death Metal,closed,Sweden,,
31855,Black Dimension Records,Black Metal,unknown,Norway,http://www.blackdimension.net/,
4950,Black Division,,unknown,Russia,,
28389,Black Dog Trauma Productions,,active,Canada,,
6786,Black Dolphin HellProductions,Black Metal,active,Italy,,
475,Black Dominion Productions,Black Metal,on hold,Poland,http://blackdominionprod.prv.pl/,Yes
47772,Black Doomba Records,Doom Metal,active,United States,,
11092,Black Door,,closed,,,
11093,Black Dragon ov Chaos,,unknown,,,
45142,Black Dragon Productions,,unknown,Ecuador,,
375,Black Dragon Records,Heavy/Power Metal,closed,France,,
23764,Black Dragon Records,,active,Ukraine,,
26092,Black Dragon Records,,changed name,Spain,,
49516,Black Drakkar Production,,active,France,,
11094,Black Drone: 13 Series,,active,,,
41890,Black Dungeon Records,,closed,United States,,
34581,Black Earth Records,"Metal, Hardcore",active,United States,https://www.facebook.com/blackearthrecords?fref=nf,Yes
32500,Black Eclosion Records,"Metal, Rock and Alternative subgenres",active,Argentina,https://www.blackeclosion.com/,
6787,Black Edge Records,"Death, Black",closed,Austria,http://www.BlackEdge-Records.com,
50828,Black Casket Records,Black Metal,active,Ukraine,https://www.instagram.com/blackcasketrecords/,Yes
56121,Black Elephant Records,,active,Peru,,
53245,Black Elk Music ‎,,unknown,Spain,,
43804,Black Embers Records,,active,Brazil,,
6788,Black Emperor,Black Metal,closed,,,
35406,Black Empire Productions,"Black Metal, Dark Ambient",active,Brazil,,
1061,Black Empire Records,Black Metal,closed,Austria,http://www.BlackEmpire-Records.net,
41538,Black Empires Records,,unknown,Guatemala,,
43494,Black Envelope,,unknown,United Kingdom,,
11095,Black Eternal,,closed,,,
32333,Black Evil Productions,,unknown,Brazil,,
4951,Black Eye Media,,closed,United States,,
27072,Black Eye Media Doom Division,Doom Metal,closed,United States,,
11096,Black Fable Records,,active,,,
6790,Black Fading Records,,unknown,,http://www.blackfading.com/,
6791,Black Fantasy,,closed,Germany,,
42398,Black Farm Records,"Stoner, Sludge, Doom",active,France,,
21891,Black Fields,,unknown,France,,
25006,Black Filth,,active,,,
62592,Black Filth Records,Black Metal,active,United States,https://blackfilthrecords333.bandcamp.com/,
50399,Black Fish Distro,,active,Paraguay,https://www.facebook.com/blackfishdistropy/,
26635,Black Flag Records,,active,France,,
21892,Black Flame Produxions,,closed,Netherlands,,
63890,Black Flame Rebellion,Black Metal,active,Poland,https://bfr.bigcartel.com/,
28350,Black Flame Recordings,Thrash Metal,active,Norway,,
39475,Black Element Productions,,active,Canada,,
25598,Black Flames,,unknown,,,
47922,Black Flux Records,,active,Netherlands,https://blackfluxrecords.nl/,
2074,Black Fog Productions,"Black Metal, Death Metal",closed,Italy,,
56918,Black Force Label,,active,Japan,,
37296,Black Forest Records,Melodic Doom/Black Metal,active,Norway,http://blackforest.no,
49067,Black Fortress Records,,active,,,
37218,Black Fox,,active,Poland,,
4952,Black Frost,Black Metal,closed,,,
54367,Black Frost Music,,closed,United States,,
63168,Black Frost Records,,unknown,Canada,,
41763,Black Funeral Productions,Black Metal,active,Mexico,,
11099,Black Funeral Promotion,,unknown,,,
26079,Black Gangrene Productions,Black Metal,on hold,Portugal,http://blackgangrene.com,Yes
11100,Black Ghost,,closed,,,
53615,Black Goat,,active,United States,,
58539,Black Goat Antichrist,"Black Metal, Death Metal",active,Mexico,https://sites.google.com/view/blackgoat666/realeses,
59000,Black Goat Kvlt,,active,United States,https://blackgoatkvlt.bigcartel.com,
51340,Black Goat Noise Records,,closed,,,
26589,Black Goat Productions,,unknown,Germany,,
26907,Black Goat Productions,Black metal,closed,Brazil,http://blackgoatdistribution.blogspot.com.br/,
615,Black Goat Records,"Black, Doom, Thrash, Death Metal",active,United States,http://www.blackgoatrecords.bigcartel.com/,Yes
29779,Black Goat Records,,closed,Chile,,
11089,Black Desert,,unknown,,,
53981,Black Gold Records,,active,Israel,https://blackgoldrec.com/,Yes
34532,Black Grain Records,,active,,,
49910,Black Guitar Records,,active,United States,https://blackguitarrecords.wixsite.com/website-3,
11102,Black Halo Records,,active,United States,,
6793,Black Hammer,,closed,,,
6794,Black Happiness Productions,Black Metal,active,China,http://site.douban.com/BlackHappiness/,
519,Black Hate Productions,Black Metal,closed,Germany,,
11105,Black Havoc,,unknown,Italy,,
59461,Black Hawk Records,,closed,United States,,
52931,Black Haze Tapes,,unknown,Netherlands,,
31198,Black Heart Mountain Records,,active,United States,,
36988,Black Heart Records,,unknown,South Africa,,
54394,Black Heart Records (fake),,unknown,Russia,,
34734,Black Hearts Production,,unknown,Indonesia,,
33893,Black Hearts Records,,unknown,,,
42863,Black Hearts Records,"Black, Death, Thrash, Doom",active,Brazil,http://www.blackheartsrecords.com.br,Yes
2076,Black Hell Productions,Black Metal,closed,Russia,,
24736,Black Hell Records,,unknown,Malaysia,,
21893,Black Highway,,unknown,,,
38720,Black Highway Music,,closed,United States,,
63005,Black Hill,,active,Unknown,,
11108,Black Hill Pictures,,closed,,,
42232,Black Hill Records,,active,Japan,,
6795,Black Hills,,unknown,,,
27094,Black Hole Records,,closed,Czechia,,
27095,Black Hole Records,,closed,Australia,,
6796,Black Holocaust,,active,,,
6797,Black Horde Productions,Black Metal,closed,Russia,http://www.blackhorde.blackalchemy.org/,
6798,Black Hordes,,closed,,,
40145,Black Hordes Records,,active,,,
11109,Black Horizon Music,Dissection releases,closed,Sweden,,
32821,Black Horizons,"Noise, Experimental, Industrial",active,United States,http://www.black-horizons.com,Yes
61231,Black Hornet Productions,,active,Czechia,https://www.blackhornetproduction.cz/kontakt/,Yes
61630,Black Horse Distro,,active,,,
53430,Black Hour,,unknown,Unknown,,
61857,Black House Records,,unknown,United States,,
6799,Black Howling Records,Black Metal,unknown,Canada,,
11112,Black Hymns,Black Metal,closed,Indonesia,,
28038,Black Imperium Productions,Black Metal,closed,Brazil,http://blackimperiumzine.blogspot.com,
11113,Black in Bluhm,,active,,,
11114,Black Iron,,active,China,http://site.douban.com/blackiron/,
35988,Black Iron Records,,active,,,
6800,Black Jack Records,,closed,,,
52912,Black Jasper Promotions,,active,United Kingdom,https://www.facebook.com/blackjasperpromotions/,
3915,Black Juju,,unknown,,,
3916,Black Kaos Descent,Black Metal,active,Argentina,http://black-kaos-descent.blogspot.com/,
11115,Black King,,closed,,,
21895,Black Knight,,unknown,,,
50079,Black Knight Productions,"Black Metal, Dungeon Synth, Dark Ambient",active,Paraguay,,
50055,Black Covenant Records,"Black Metal, Dark Ambient, Dungeon Synth",active,Argentina,,
545,Black Hole Productions,"Death Metal, Goregrind, Grindcore",active,Brazil,http://www.blackholeprods.com/,Yes
2370,Black Flame Records,"Black, Death",closed,United States,http://myspace.com/blackflamerecords,
2075,Black Goat Terrorist 666,"Black Metal, Black/Death Metal",active,Ecuador,http://blackgoatterrorist666.blogspot.de/,Yes
4954,Black Konflik Records,"Punk, D-Beat, Hardcore, Crust, Metal",active,Malaysia,https://blacxkonflik.storenvy.com/,
11116,Black Label,,closed,,,
61242,Black Label Production,,active,,,
11118,Black Lagoon,,closed,,,
52797,Black Lake Publishing,,closed,United States,,
61736,Black Lake Records,,active,,,
57244,Black Land Productions,,active,Belgium,,
24560,Black Lava Records,Black Metal,active,Austria,http://www.blacklava.at,
6801,Black Leather Records,,active,,,
11120,Black Legacy,,closed,,,
36210,Black Legion Productions,,active,Brazil,http://www.blacklegionprod.com/,
41897,Black Legion Records,"Black Metal, Black 'n' Roll, Heavy Metal, Crust, Death Metal, Thrash Metal",active,Peru,https://www.facebook.com/blacklegionrecs,
11121,Black Legions,Black Metal,unknown,,,
11122,Black Light Creations,,closed,,,
28865,Black Light Music,"Pagan Metal, Black Metal",active,Austria,http://www.black-light-music.com/,Yes
39856,Black Lion Records,Extreme Metal,active,Sweden,https://blacklion.nu/,Yes
6802,Black Locust Entertainment,,active,United States,http://www.blacklocustent.com/,
27402,Black Lodge Records,"Black Metal, Death Metal, Heavy Metal, Power Metal, Gothic Metal, Thrash Metal",active,Sweden,https://blacklodge.se/,Yes
31419,Black Lodge Series,"Ambient, Noise, Doom",closed,United States,,
26852,Black Lotus Productions,"Black Metal, Viking Metal",closed,Norway,,
74,Black Lotus Records,"Extreme, Gothic",closed,Greece,http://www.black-lotus-recs.com/,
11123,Black Louts,,closed,,,
4955,Black Lung Productions,"Thrash Metal, Death Metal",closed,United States,http://www.insanity-metal.com/index.htm,
29792,Black Mad Production,,unknown,,,
11124,Black Maggot Noise,,unknown,,,
54053,Black Magic Productions,,active,Colombia,,
4956,Black Magick Inc.,"Black metal, Black/Death metal",closed,United States,,
38754,Black Magik Tapes,,unknown,Australia,,
24792,Black Mamba Records,,active,Canada,,
49627,Black Mark Label,,unknown,,,
38,Black Mark Production,"Power, Heavy, Progressive, Gothic",closed,Sweden,,
52782,Black Mark Production,,active,Colombia,,
36744,Black Mark Production (fake),Bootlegs,active,Russia,,
4957,Black Market,,closed,,,
1849,Black Market Activities,"Death Metal, Experimental, Sludge",active,United States,http://www.blackmarketactivities.com,
41267,Black Market Metal Label,"Black Metal, Death Metal",active,Canada,http://www.blackmarketmetal.net/,Yes
59513,Black Market Music,,active,Switzerland,,
61166,Black Market Records,Hip-Hop/Rap,active,United States,,
26617,Black Marky Mark Records,,closed,,,
21896,Black Mass Emporium,,unknown,,,
53590,Black Mass Legacy Records,,active,Bolivia,,
36691,Black Mass Prayer,,unknown,Greece,,
43957,Black Mass Prayer,,unknown,,,
58787,Black Mass Prayers,Black Metal,active,Italy,,
46342,Black Mass Productions,,unknown,Germany,,
367,Black Mass Records,Doom / Death / Black,closed,United Kingdom,,
26726,Black Mass Records,Black Metal,closed,United States,,
6803,Black Massacre,Black Metal,closed,,,
1666,Black Medusa Records,"Heavy, Power, Symphonic, Death, Thrash Metal",closed,Argentina,,
49120,Black Megalith Vinyl,"Pagan, Black Metal",active,Germany,https://www.black-megalith-vinyl.de/,Yes
30722,Black Mess Productions,,active,United States,http://blackmessrecords.com/,
11127,Black Messiah,,unknown,,,
55529,Black Metal,Black Metal,active,Brazil,,
11128,Black Metal Agenda,"Black Metal, Dark Ambient",active,Norway,,
11129,Black Metal Art,Black Metal,closed,,,
33825,Black Metal Attack Records,Black Metal,active,Brazil,http://www.evilhorderec.com,Yes
26612,Black Metal Azteca Producciones,Black Metal,closed,,,
1667,Black Metal Cult Records,"Black Metal, RAC, NSBM",active,United States,,
11132,Black Metal DVDs,,closed,,,
11133,Black Metal Elite,Black Metal,unknown,Colombia,,
6804,Black Metal Hordes,Black Metal,unknown,,,
10758,Black Metal Invitta Armata,Black metal / NSBM,unknown,Italy,http://www.signum-martis.org/,
2077,Black Metal Mafia Records,Black Metal,closed,Germany,,
62830,Black Metal Magic Productions,,active,United States,,
46637,Black Metal Militia,,active,Ukraine,,
62908,Black Metal Musicians Productions,Black Metal,active,Italy,https://blackmetalmusiciansprods.altervista.org/,Yes
63985,Black Metal Plague,Black Metal,active,Germany,https://blackmetalplague.com/,Yes
50172,Black Metal Propaganda Deutschland,Black Metal,active,Germany,https://www.facebook.com/BMPDRecords/,
3917,Black Metal Records,Black Metal,closed,United Kingdom,,
52574,Black Metal Records,Black Metal,unknown,United States,https://blackmetalrecords.onuniverse.com,
2371,Black Metal Rituals,Black Metal,active,Colombia,http://blackmetalrituals.org/,Yes
63310,Black Metal Skinhead,"NSBM, RAC",active,Mexico,,
44966,Black Metal Spirit Productions,Black Metal,active,Spain,http://blackmetalspirit.blogspot.com.es/,Yes
41318,Black Metal Terror Prod,,active,Peru,,
32742,Black Metal Underground Records,"Christian Black Metal (early), Black Metal",active,United States,https://www.facebook.com/blackmetalundergroundrecords,
41642,Black Metal World,,unknown,Venezuela,,
6805,Black Militia Productions,Black Metal,closed,Canada,,
59546,Black Mold Records,Sludge Metal,active,United States,https://sites.google.com/view/black-mold-records/home,
40316,Black Monk Records,,active,United States,http://www.facebook.com/BlackMonkRecords,
1062,Black Montanas,Dark Ambient,active,United States,http://www.blackmontanas.com,Yes
11134,Black Mood Music,,closed,,,
2712,Black Moon Productions,Black Metal,unknown,,http://www.blackmoonproductions.de.vu/,
42744,Black Moon Productions,,closed,United States,,
11135,Black Morning Star,,unknown,,,
4958,Black Mountain,,closed,,,
56807,Black Mournful Candles,"Black Metal, Dark Ambient",closed,Russia,,
45673,Black Mourning Productions,"Black Metal, Dark Ambient, DSBM",active,Germany,https://www.facebook.com/bm.prods19/,Yes
61879,Black Mustache Records,,active,Poland,,
39665,Black Mustang Records,,active,Netherlands,,
47299,Black Mystic Productions,Black/Death/Doom Metal,active,Brunei,,
39524,Black n' Purple Records,,active,France,http://blacknpurplerecords.wix.com/blacknpurplerec,
58062,Black Nature Records,"Black Metal, Dungeon Synth, Ambient, Post-rock",unknown,Colombia,https://blacknaturerecords.bandcamp.com/,
47127,Black Night Productions,,active,Spain,,
3257,Black Noise,"Black Metal, Noise",unknown,United States,http://www.sailorwinters.com/,
30901,Black Noise Records,"Black Metal, Doom Metal, Death Metal, Noise",active,Argentina,http://blacknoisearg.blogspot.com.ar/,Yes
42566,Black Note Records,,unknown,,,
31027,Black Numbers,"Indie, Punk",active,United States,http://theblacknumbers.com/,Yes
11136,Black Oak,,unknown,,,
39792,Black Oak Productions,,changed name,United States,http://www.facebook.com/BlackOakProd,
4959,Black Oath,,unknown,,,
56236,Black Occult,"Black Metal, Dark Ambient, Noise, Power Electronics",active,Switzerland,https://blackoccult.bigcartel.com/,Yes
54588,Black Ocean Society,Experimental,active,United States,https://blackoceansocietyca.bandcamp.com/,
45516,Black Omega Recordings,"Hardcore Punk, Grindcore, Extreme Metal",active,International,https://www.facebook.com/pg/BlackOmegaRecordings/,
49751,Black Omen Records,,active,,,
28542,Black Orchard,,active,New Zealand,,
3918,Black Orchid Productions,"Electronic, Ambient, Industrial, Dark Rock",unknown,Slovakia,,
6806,Black Order Productions,Black Metal,changed name,Finland,,
45937,Black Order Productions,Extreme Metal,active,Brazil,https://www.facebook.com/blackorderproductions/,
28059,Black Orgon Records,,unknown,Italy,http://www.blackorgon.com/,
4960,Black Owl Records,Black Metal,closed,United States,,
61771,Black Pages Records,Thrash Metal,active,Sweden,,
23620,Black Pandemie Production,Black Metal,active,France,http://blackpandemie.fr,
11139,Black Path Metal,,closed,,,
4961,Black Pest,,active,,,
6807,Black Phoenix Records,,closed,United Kingdom,,
4962,Black Picket Fence Records,"Hard Rock, Metal",on hold,United States,,
30630,Black Plague 666 Records,Black Metal,closed,Thailand,,
50758,Black Plague Productions,,active,Mexico,,
6809,Black Plague Propaganda,Black Metal,closed,,,
1524,Black Plague Records,"Black Metal, Death Metal",on hold,United States,,
33155,Black Plagve Productions,"Power Electronics, Death Industrial",active,United States,,
11141,Black Planet,Heavy Metal,changed name,United States,,
35701,Black Planet Records,Various,active,Serbia,https://www.facebook.com/BlackPlanetRecords,
11142,Black Pope,,unknown,,,
1525,Black Power Records,Death / Black Metal,closed,Greece,,
11143,Black Pro,,closed,,,
3919,Black Procession,Black Metal,closed,France,,
11065,Black Production,Black Metal,closed,Peru,http://myspace.com/blackproductionnmr,
63916,Black Pirates Record,,closed,Japan,,
30830,Black Pyramid Records,"Black Metal, Dark Ambient",closed,United Kingdom,http://blackpyramidrecords.weebly.com/index.html,
63949,Black Rain and the Wrath of Tyranny Tapes,Black Metal,active,Argentina,,
51960,Black Rainbow Records,,closed,United States,,
6810,Black Raven Records,"Crust, Hardcore, Grindcore, Extreme Metal",closed,Canada,http://blackravenrecords.blogspot.com/,
28472,Black Raven's Blood Productions,Black Metal,active,Russia,http://blackravensblood.com/,
49289,Black Ray Music Group LLC,,unknown,United States,,
43027,Black Reaper Records,"Doom, Sludge metal",active,United Kingdom,http://www.facebook.com/blackreaperrecords/,Yes
40630,Black Rebellion Records,,active,Indonesia,,
58661,Black Records,,active,Indonesia,,
59666,Black Records,,unknown,United Kingdom,,
39033,Black Ritual,,closed,Belgium,,
2372,Black Ritual Records,"Black Metal, Ambient, Industrial, Noise",unknown,United Kingdom,,
55931,Black Ritval Records,"Black Metal, Death Metal",active,Italy,https://www.facebook.com/Blackritvalrecords/,Yes
3920,Black Pumpkin,"Heavy Metal, Punk, Hardcore",unknown,United States,,
6811,Black Rock,,closed,,,
46656,Black Rock Records,,active,United States,,
1851,Black Rose,,unknown,,,
37792,Black Rose Productions,Gothic,active,Austria,,
46152,Black Rose Records,Reissues,unknown,Japan,,
6812,Black Roserian Records,,closed,United States,https://myspace.com/blackroserian,
11145,Black Ross,,closed,,,
64377,Black Rotten,,active,Indonesia,,
42103,Black Saliva Secretions,,active,Finland,,
26003,Black Salt Records,,active,Russia,,
52644,Black Sanctum Cult,Black Metal/Ambient/Noise,active,Russia,http://blacksanctumcult.org,Yes
41028,Black Satan,"Death, Black, Thrash",active,Japan,,
2713,Black Saw Records,"Black Metal, Thrash Metal",active,Mexico,https://ablazeprods666.bandcamp.com/merch,Yes
11146,Black Saxon 666,,closed,,,
21899,Black Scab Records,,unknown,France,,
32350,Black Scars Records,Grindcore and subgenres,unknown,Germany,https://blackscarsrecords.bandcamp.com/,
53647,Black Metal Store,Black Metal,active,Brazil,https://www.blackmetalstore.com,Yes
6813,Black Sea,,closed,,,
52654,Black Seal Productions,"Heavy, Death, Doom, Black, Thrash Metal",active,Brazil,https://blacksealprod.com,
48775,Black Seeds Records,D-Beat/Crust/Punk,unknown,Malaysia,http://www.blackseedsrecords.blogspot.com/,
64136,Black September Distribution,,closed,Greece,,
59697,Black September Productions,"Goregrind, Gorenoise, Harsh Noise",active,United States,,
37106,Black Serpent Mass,Black metal / Extreme metal,unknown,Malaysia,,
38869,Black Serpent Records,,active,Colombia,https://www.facebook.com/pages/Black-Serpent-Records/1380535648939927?,
56668,Black Serpent Records,,active,,,
29239,Black Sessions Inc.,"Death Metal, Grindcore, Power Violence",active,United States,,
11148,Black Sewage Records,,unknown,,,
49268,Black Shadow Legions,Black Metal,active,France,https://blackshadowlegions.wixsite.com/blackshadowlegions,Yes
61074,Black Sharia,"Black Metal, Death Metal",active,Türkiye,,
49790,Black Sheep Production,,unknown,Belgium,,
1526,Black Sheep Records,,active,United States,http://www.blacksheeprecords.us/,Yes
6814,Black Shirts Records,"RAC, Hatecore, NSBM",active,Italy,,
58734,Black Mara,"Dark ambient, drone, ritual ambient",active,Russia,,
51533,Black Shit Records,,active,Uruguay,,
11150,Black Shrine,Black Metal,unknown,,,
61594,Black Shrine Studios,,active,Norway,,
1853,Black Side Production,,closed,Russia,,
33551,Black Side Records,,unknown,Italy,http://www.blacksiderecords.com/,
2078,Black Sign Productions,Black Metal,active,Malaysia,,
62715,Black Site,,active,United States,https://black-site.org/,
11151,Black Skull,,unknown,,,
28500,Black Skull Records,Black Metal / Pagan Black Metal,active,Germany,http://www.blackskullrecords.de,Yes
34851,Black Sleeves,,active,Spain,,
49509,Black Solstice Records,,active,Canada,,
54825,Black Soul Productions,,active,Finland,,
42014,Black Sound Records,,closed,Russia,,
6816,Black Spade Records,,unknown,,,
50799,Black Spark Records,Black Metal/Death Metal/Doom Metal,closed,United Kingdom,https://black-spark-records.creator-spring.com/,Yes
1852,Black Shit Noise Productions,"Black Metal, Thrash Metal, Punk, Hardcore",active,United States,http://www.bsnproductions.blogspot.com/,
56058,Black Speed Blasphemy,"Speed Metal, Black Metal",active,United States,https://blitzspeedmetal.bandcamp.com,
40502,Black Speed Records,,active,Canada,,
11154,Black Spell of Destruction,Black Death Thrash Metal,active,Chile,,
63032,Black Spell Productions,"Black Metal, Death Metal",active,United States,https://www.ebay.com/usr/blackspellproduction,Yes
61531,Black Scrap Metal,,unknown,United States,,
63866,Black Robes Records,,active,France,,
62160,Black Noise Committee,"Black Metal, Noise, Death Metal",active,Spain,https://blacknoisecommittee.bandcamp.com/merch,Yes
59320,Black Spectrum Records,Black Metal,on hold,United States,https://www.discogs.com/seller/BlackSpectrumRecords/profile,
11155,Black Spider,,closed,,,
42925,Black Spirit Prod,,unknown,Chile,,
38710,Black Spring Productions,Northern African Folk Metal,active,United Kingdom,,
6817,Black Square Records,,unknown,France,,
4963,Black Star Foundation,"Indie, hardcore, screamo, singer/songwriter",active,Sweden,http://www.blackstarfoundation.com/,Yes
52865,Black Steel Records,,unknown,,,
54827,Black Steel Worship,Croatian metal,active,Croatia,https://blacksteelworship.bigcartel.com/,Yes
25584,Black Stone,,unknown,,,
11156,Black Stone Wielder,,closed,,,
36932,Black Storm Division,,unknown,Mexico,,
50068,Black Storm Records,,active,Brazil,,
49708,Black Sun,"NSBM, RAC, music with far-right/nazi ideologies",active,Ukraine,,
39103,Black Sun Cult Productions,Black/Death Metal,closed,Greece,,
9915,Black Sun Music Management,,closed,United Kingdom,https://web.archive.org/web/20110208080727/http://bsunmusic.com/,
11201,Black Sun Productions,NSBM,closed,United States,,
665,Black Sun Records,Death Metal,closed,Sweden,,
35439,Black Sun Records,,unknown,Portugal,,
36035,Black Sun Society,,unknown,,,
45547,Black Sunset,German and Austrian Metal,active,Germany,,
39601,Black Swamp Collective,,active,United States,,
41507,Black Swamp Records,,active,United States,https://www.facebook.com/Black-Swamp-Records-910633695724010/?ref=hl,
21900,Black Swan,,unknown,,,
60254,Black Synth Productions,,active,Canada,,
1854,Black Tears,"Black Metal, Death Metal, Gothic Metal",active,Italy,http://www.blacktears.it,Yes
39383,Black Tears Records,"Doom, Heavy Metal",closed,United Kingdom,,
2079,Black Temple Production,Black Metal,closed,Russia,http://blacktemple.fatal.ru/,
58215,Black Terror Records,,active,Estonia,https://blackterrordistro.store/,
53962,Black Theta,Experimental Black Metal,active,Greece,https://moeror.bandcamp.com/,Yes
11159,Black Thirteen,,closed,,,
25511,Black Thrash Until Die,"Black Metal, Thrash Metal",active,Colombia,https://www.facebook.com/pages/Blackthrash-until-die/133462560160701?f,
11160,Black Throne,Black Metal,closed,,,
61596,Black Throne Productions,"Metal, Psych, Doom",active,Canada,https://blackthroneproductions.com,Yes
53097,Black Throne Records,,active,Colombia,,
49964,Black Tiger Music,,active,United Kingdom,,
55223,Black Tomb Records,Goregrind/Doom Metal,active,,,
6819,Black Top Fade Records,"Heavy metal, Hard rock",closed,United States,,
11161,Black Torment,,unknown,,,
64289,Black Stars Productions,Black Metal,active,Colombia,https://www.youtube.com/@BLACKSTARSPRODUCTIONS,Yes
60233,Black Track Records,Extreme sound on physical format,active,Peru,,
38982,Black Trash Records,"Punk, Hardcore",closed,Austria,,
24961,Black Trip Tapes,"Black Metal, Death Metal",active,Greece,,
30968,Black Twilight Records,,on hold,United States,,
3922,Black Tyrant Records,Black Metal,closed,Spain,http://blacktyrantrecords.athost.net/,Yes
6820,Black Union Promotion,Black Metal,closed,Austria,,
61373,Black Ustadz Production,,active,Indonesia,,
3923,Black Vault,Black Metal,closed,France,http://www.multimania.com/blackvaultreks,
27949,Black Vault Productions,,active,Poland,http://blackvault.pl/,
56074,Black Veil Production,"Punk Rock, Hardcore Punk, Speed Metal, Extreme Metal",active,France,https://blackveilproduction.bandcamp.com/merch,Yes
21903,Black Viking Arts,,unknown,,,
43099,Black Viper Records,,active,Chile,,
28393,Black Vomit,Black Metal,closed,Greece,,
63362,Black Vomit,,active,Canada,https://blackvomitproduction.wixsite.com/aaveivpreorder,Yes
11164,Black Vomit Filmes,,active,,,
31882,Black Vomit Productions,,closed,Mexico,,
44293,Black Vomit Productions,,closed,Italy,,
801,Black Vomit Records,"Black, Death",active,Greece,http://www.blackvomitrecords.com,
30037,Black Vomit Records,,active,Brazil,http://www.brazilianblackvomitrecords.com.br/,Yes
6821,Black Vomits Creations,Black Metal,unknown,United States,,
29310,Black Voodoo Records,,active,United States,https://www.facebook.com/pages/Black-Voodoo-Records/137911596354433,Yes
31522,Black Vulture Records,,active,Sweden,https://www.downfallrecords.com/bands-2/black-vulture/,
4965,Black Wall,Heavy Metal,closed,,,
56633,Black Wall Production,,unknown,Malaysia,,
49853,Black Wall Records,,active,United States,,
57121,Black Waltz Records,Avatar releases,active,Sweden,,
43985,Black War Eternal Records,,active,Bulgaria,,
843,Black Tower Productions,Black Metal,closed,Switzerland,http://www.black-tower.ch/,Yes
56729,Black War Records,,active,,,
2714,Black Warcult Productions,"Black, Death, Doom",active,Germany,http://www.todeskult.de/,
11167,Black Warrant Studio,,unknown,,,
11168,Black Water,Power Metal,closed,Finland,,
262,Black Widow Records,"Progressive Rock, Psychedelic Rock, Hard Rock, Doom Metal, Heavy Metal",active,Italy,http://www.blackwidow.it/,Yes
44017,Black Wings of Fire Inc.,,closed,United States,,
32104,Black Winter Productions,"Melodic Death Metal, Doom Metal, Black Metal",active,United States,https://m.youtube.com/channel/UCR-JXPzIansXHm9413xN5gQ,
32094,Black Winter Recordings,"Drone, Doom, Ambient",active,United Kingdom,http://bwronline.blogspot.co.uk/,Yes
46059,Black Witchery Records,Death/Black Metal,unknown,,https://www.discogs.com/label/53654-Black-Witchery-Records?page=1,Yes
11169,Black Wizard Productions,,unknown,,,
38464,Black Wood's Record,,unknown,Brazil,,
11170,Black Work,Black Metal,unknown,,,
43322,Black Tapes,,active,Germany,,
37940,Black Work (Alkemy Brothers),,active,United States,,
63050,Black Wren Records,,active,United States,,
11165,Black War Legions,Black Metal,closed,,,
37444,Black Void Records,,active,United States,,
56990,Black Writs Records,Swedish Heavy Metal / NWOTHM,closed,Sweden,,
54724,Black Zombie Records,Thrash Metal,active,Sweden,http://www.blackzombierecords.se,Yes
238,Black-listed Productions,"Hard Rock, Heavy Metal, Power Metal",active,Japan,http://www.black-listed.jp/,Yes
11152,Black-Solaris,,closed,,,
53195,Black.Death.Doom,,active,Malaysia,,
45832,Black/Enemy,,active,Japan,,
47948,Blackandje Records,,active,Indonesia,https://blackandje.com,Yes
60378,blackandjie,,active,Indonesia,,
43798,Blackart.recordings,,active,Portugal,,
11171,BlackBay,,active,,,
52688,BlackBeard,,active,Italy,http://www.jollyrogerstore.com/black_beard_releases.php,Yes
11172,Blackbird Music Ltd.,Heavy Metal,closed,United Kingdom,,
35644,Blackblood Records,,active,Peru,,
29495,Blackboard,,unknown,Indonesia,,
42628,Blackboard & Chalk,,closed,Germany,,
11174,BlackBong,,unknown,,,
11175,Blackbox,,unknown,Russia,,
6823,Blackcave,Black / Death Metal,closed,Sweden,,
63223,"Blackclaw Music, Inc.",,active,,,
11176,Blackcloud,,closed,,,
23930,Blackcrowned Records,Black Metal,active,Mexico,http://www.blackcrownedrecs.blogspot.com,
61094,Blackdeath Coven Records,,active,,https://www.facebook.com/BlackDeathCovenRecords,
26744,Blackdog Records,,active,United States,,
21904,BlackDomus,,unknown,,,
24289,Blackdoom,,unknown,,,
44444,Blackdown Music,,active,United Kingdom,http://www.blackdownmusic.com/,
227,Blackend,"Black, Death",closed,United Kingdom,,
24293,Blackend Records,Death Metal,closed,Switzerland,,
29247,Blackendeath Records,"Black Metal, Heavy Metal",active,Nicaragua,http://www.facebook.com/BlackendeathRecords,
64788,Blackened Appalachia Records,,active,United States,,
39638,Blackened Death Records,"Antifascist/Anarchist Black, Death, Doom Metal",active,United Kingdom,,
11179,Blackened Earth,Doom Metal,closed,,,
48391,Blackened Fest Production,,active,Russia,,
